x,y
84047,123867
84047,155261
84047,159091
84047,159092
364528,66898
364528,101950
364528,107248
364528,275083
364528,276046
364528,322269
364528,322270
364528,322271
364528,322272
364528,322274
364528,322276
364528,322277
364528,322278
364528,322279
364528,322280
364528,324544
364528,364527
364528,364529
364528,364530
364528,364531
364528,365148
364528,379171
364528,389684
364528,389685
4769,6772
4769,18324
4769,79279
4769,97752
4769,167700
4769,184038
4769,187361
4769,211757
4769,227233
4769,278141
4769,298902
4769,315769
4769,321750
4769,323390
4769,333471
4769,333472
4769,360938
4769,362583
4769,404914
291504,38213
291504,205199
291504,291491
291504,291492
291504,291493
291504,291494
291504,291495
291504,291497
291504,291498
291504,291501
291504,291502
291504,291503
291504,291505
291504,291506
291504,291507
291504,291508
291504,293546
291504,293547
291504,293548
328304,2488
328304,28215
328304,32952
328304,41537
328304,43784
328304,56493
328304,75361
328304,85941
328304,103979
328304,209954
328304,219452
328304,219857
328304,227877
328304,242903
328304,255491
328304,262520
328304,271908
328304,289806
328304,289807
328304,303482
328304,318400
328304,323353
328304,323355
328304,323358
328304,328299
328304,328301
328304,328302
328304,328303
328304,336906
319609,37514
319609,61101
319609,77110
319609,255130
319609,269589
319609,318278
319609,319599
319609,319601
319609,319602
319609,319603
319609,319604
319609,319606
319609,319607
319609,324846
319609,324847
291491,38213
291491,205199
291491,291492
291491,291493
291491,291494
291491,291495
291491,291497
291491,291498
291491,291501
291491,291502
291491,291503
291491,291505
291491,291506
291491,291507
291491,291508
291491,293546
291491,293547
291491,293548
328201,31470
328201,72210
328201,94469
328201,142076
328201,209722
328201,223457
328201,230621
328201,234780
328201,243564
328201,257012
328201,257019
328201,261762
328201,263799
328201,270519
328201,272552
328201,286305
328201,286307
328201,286309
328201,355563
328201,369080
328201,382574
328201,404632
328201,405199
328201,405200
328201,405201
328201,409530
328201,409532
328201,416144
328201,419694
84521,18285
84521,51518
84521,63460
84521,101816
84521,109015
84521,130348
84521,134547
84521,137888
84521,143511
84521,151124
84521,156801
84521,188149
84521,194892
84521,217579
84521,257945
84521,261254
84521,268236
84521,270037
84521,282859
84521,284646
84521,291955
84521,292522
84521,321616
84521,326939
84521,362437
84521,362438
84521,362439
84521,373101
84521,373103
84521,373104
84521,375422
84521,375423
84521,375425
204601,34838
204601,44415
204601,49445
204601,70926
204601,105295
204601,109225
204601,181968
204601,181969
204601,181970
204601,181972
204601,193895
204601,204410
204601,204412
204601,204437
204601,204604
204601,204606
204601,204608
204601,204611
204601,229051
11492,26854
11492,40108
11492,41947
11492,62152
11492,63577
11492,72210
11492,80466
11492,81496
11492,87319
11492,106610
11492,116969
11492,144488
11492,149545
11492,150043
11492,163771
11492,220731
40267,24838
40267,38812
40267,40268
40267,40834
40267,51922
40267,58419
40267,60090
40267,66539
40267,75429
40267,81477
40267,96017
40267,112649
40267,112650
40267,120220
40267,122686
40267,130772
40267,143123
40267,146401
40267,149958
40267,151418
40267,151669
40267,157220
40267,158636
40267,161860
40267,183564
40267,184374
40267,207114
40267,208268
40267,208270
40267,229637
40267,229639
40267,229640
40267,229641
40267,229642
40267,229643
40267,230952
40267,231805
40267,235546
40267,235547
153562,19584
153562,46185
153562,53209
153562,123127
153562,128043
153562,151483
153562,152200
153562,152201
153562,152203
153562,154821
301490,97569
301490,134547
301490,162017
301490,169383
301490,241398
301490,265267
301490,265957
301490,265958
301490,265960
301490,270037
301490,270038
301490,321577
301490,327540
301490,335913
301490,335914
182207,30131
182207,31119
182207,31254
182207,182201
182207,182202
182207,182203
182207,182205
182207,182206
182207,182209
182207,182210
182207,182211
182207,182212
182207,187138
182207,187139
182207,187140
182207,187142
182207,187143
182207,198815
262520,2488
262520,28215
262520,32952
262520,41537
262520,43784
262520,56493
262520,75361
262520,85941
262520,103979
262520,209954
262520,219452
262520,219857
262520,227877
262520,242903
262520,255491
262520,271908
262520,289806
262520,289807
262520,303482
262520,318400
262520,323353
262520,323355
262520,323358
262520,328299
262520,328301
262520,328302
262520,328303
262520,336906
96107,94458
96107,217381
96107,243008
96107,247403
96107,251307
96107,307924
96107,367689
96107,388313
96107,396548
96107,396549
96107,404574
96107,407479
96107,407480
96107,407481
96107,409723
96107,409724
96107,409725
96107,409726
51230,18246
51230,36740
51230,36799
51230,38868
51230,42442
51230,46098
51230,66404
51230,86907
51230,88276
51230,92634
51230,123127
51230,127021
51230,154084
51230,261453
51230,289024
51230,290539
51230,294716
51230,352540
51230,360753
51230,360755
51230,371875
51230,374242
51230,386715
51230,396384
51230,406281
51230,407993
51230,407995
318505,20925
318505,131520
318505,140881
318505,161465
318505,318504
318505,318658
318505,318870
318505,318871
318505,318872
318505,318874
318505,319122
318505,319123
318505,319125
318505,319126
318505,319127
318505,319129
318505,319294
318505,323793
318505,323794
8889,16298
8889,22159
8889,33148
8889,35196
8889,35521
8889,36082
8889,36149
8889,48463
8889,53039
8889,56036
8889,60125
8889,64021
8889,64910
8889,68740
8889,77813
8889,91011
8889,94501
8889,101840
8889,105562
8889,105644
8889,108369
8889,114804
8889,132735
8889,156384
8889,174220
8889,207190
8889,210783
8889,210784
8889,250730
286419,105338
286419,164628
286419,193983
286419,207457
286419,232997
286419,243451
286419,260585
286419,286420
286419,287132
286419,301447
286419,319111
286419,339162
286419,346567
286419,359842
286419,359844
286419,359845
286419,359846
286419,368056
137888,18285
137888,40421
137888,51518
137888,63460
137888,101816
137888,109015
137888,130348
137888,134547
137888,143511
137888,151124
137888,156801
137888,188149
137888,194892
137888,217579
137888,257945
137888,261254
137888,268236
137888,270037
137888,282859
137888,284646
137888,291955
137888,292522
137888,321616
137888,326939
137888,362437
137888,362438
137888,362439
137888,373101
137888,373103
137888,373104
137888,375422
137888,375423
137888,375425
117888,5184
117888,11983
117888,18324
117888,21158
117888,24476
117888,26144
117888,41549
117888,44873
117888,53240
117888,73194
117888,96246
117888,232550
117888,280671
117888,311316
117888,326452
117888,364248
40268,29124
40268,32699
40268,43189
40268,43314
40268,47080
40268,62833
40268,72868
40268,75161
40268,81863
40268,85428
40268,89785
40268,94490
40268,109382
40268,112650
40268,123867
40268,155261
40268,159091
40268,159092
17217,4912
17217,4913
17217,8310
17217,21708
17217,27925
17217,38154
17217,38546
17217,50730
17217,50878
17217,52491
17217,68391
17217,81939
17217,83570
79708,66206
79708,90431
79708,161335
79708,166413
79708,168970
79708,183939
79708,203035
79708,206770
79708,206771
79708,206772
79708,206773
79708,206774
79708,206775
79708,208625
79708,208626
79708,208627
79708,208628
79708,208629
79708,208630
79708,208631
79708,208632
79708,208633
79708,219047
79708,219048
79708,231487
146229,78459
146229,97569
146229,102077
146229,124883
146229,127815
146229,128471
146229,128865
146229,134165
146229,134547
146229,146230
146229,161495
146229,162018
146229,182761
146229,182762
146229,183545
146229,183547
146229,190893
146229,190894
146229,206269
361529,88014
361529,108199
361529,149082
361529,264741
361529,268853
361529,287629
361529,287633
361529,287637
361529,361524
361529,361525
361529,361527
322878,187196
322878,187410
322878,189625
322878,189628
322878,189629
322878,189630
322878,231921
322878,232253
322878,238150
322878,266577
322878,289231
322878,289233
322878,322876
322878,322877
322878,322879
322878,322880
322878,363835
185998,45770
185998,73727
185998,171615
185998,173213
185998,183687
185998,183688
185998,183689
185998,183690
185998,183691
185998,185993
185998,185994
185998,185995
185998,185996
185998,185999
185998,186000
185998,186001
185998,202559
319056,155638
319056,318566
319056,318567
319056,318568
319056,318569
319056,318571
319056,319057
319056,319058
319056,319060
319056,319061
319056,319062
319056,319063
319056,319065
319056,319066
319056,319067
319056,319170
319056,319171
319056,329097
319056,329098
319056,329100
319056,349074
319056,349076
187595,55456
187595,67743
187595,67745
187595,149318
187595,186820
187595,187594
187595,187596
187595,187598
187595,187601
187595,187602
187595,187603
187595,188016
187595,188018
187595,188019
187595,188023
68740,22159
68740,33148
68740,35521
68740,36082
68740,36149
68740,53039
68740,56036
68740,60125
68740,77813
68740,91011
68740,101840
68740,105562
68740,105644
68740,108369
68740,114804
68740,156384
68740,250730
186001,45770
186001,73727
186001,171615
186001,173213
186001,183687
186001,183688
186001,183689
186001,183690
186001,183691
186001,185993
186001,185994
186001,185995
186001,185996
186001,185999
186001,186000
186001,202559
389685,66898
389685,101950
389685,107248
389685,275083
389685,276046
389685,322269
389685,322270
389685,322271
389685,322272
389685,322274
389685,322276
389685,322277
389685,322278
389685,322279
389685,322280
389685,324544
389685,364527
389685,364529
389685,364530
389685,364531
389685,365148
389685,379171
389685,389684
318898,121220
318898,218637
318898,263385
318898,271790
318898,319207
318898,324055
318898,329529
318898,332711
318898,332778
318898,332779
318898,332883
318898,332884
318898,332885
318898,332887
318898,332888
318898,332889
181969,34838
181969,44415
181969,49445
181969,70926
181969,105295
181969,109225
181969,181968
181969,181970
181969,181972
181969,204410
181969,204412
181969,204437
181969,204604
181969,204606
181969,204608
181969,204611
181969,229051
193084,8879
193084,99337
193084,119707
193084,152107
193084,169569
193084,169570
193084,193086
193084,322848
193084,322849
193084,322851
193084,322852
193084,323495
193084,323496
193084,323497
193084,323499
193084,323500
193084,323501
230621,7236
230621,13076
230621,26497
230621,31470
230621,35376
230621,39420
230621,40108
230621,45686
230621,67024
230621,72210
230621,76323
230621,89460
230621,131740
230621,141841
230621,185173
230621,199059
230621,223457
230621,229989
230621,238302
230621,238793
230621,243564
230621,255210
230621,257012
230621,257013
230621,257014
230621,257015
230621,257016
230621,257017
230621,257018
230621,257019
230621,257020
230621,257021
230621,257022
230621,257024
230621,257025
230621,257533
230621,261762
230621,270050
230621,272551
230621,272552
230621,286305
230621,286309
230621,355563
230621,369080
230621,404632
230621,416144
230621,419694
111454,6925
111454,31014
111454,41500
111454,58731
111454,89380
111454,100585
111454,100587
111454,100588
111454,111451
111454,111452
111454,111456
111454,111457
111454,111458
111454,115178
111454,121242
111454,121243
111454,121244
206714,103845
206714,119693
206714,122382
206714,127819
206714,175008
206714,204753
206714,204755
206714,204756
206714,204757
206714,204759
206714,204760
206714,206715
206714,211091
206714,211093
206714,215053
206714,215055
206714,215057
206714,215059
206714,215060
271908,2488
271908,28215
271908,32952
271908,41537
271908,43784
271908,56493
271908,75361
271908,85941
271908,103979
271908,209954
271908,219452
271908,219857
271908,227877
271908,242903
271908,255491
271908,289806
271908,289807
271908,303482
271908,318400
271908,323353
271908,323355
271908,323358
271908,328299
271908,328301
271908,328302
271908,328303
271908,336906
287692,50788
287692,54219
287692,97516
287692,111933
287692,148458
287692,153340
287692,168702
287692,168705
287692,258411
287692,264515
287692,275758
287692,286914
287692,287693
287692,293474
287692,293475
287692,328283
287692,328284
287692,328285
40215,3673
40215,14717
40215,18797
40215,21047
40215,28432
40215,31074
40215,39744
40215,43763
40215,46034
40215,46124
40215,66338
40215,67677
40215,71507
40215,75084
40215,77324
40215,95534
40215,110659
40215,112848
40215,125678
40215,134360
40215,154161
40215,168916
40215,203738
40215,320906
40215,320907
52650,13263
52650,13593
52650,13723
52650,30312
52650,35151
52650,44187
52650,46963
52650,47936
52650,50788
52650,52539
52650,54401
52650,60168
52650,61074
52650,61780
52650,63684
52650,63992
52650,65311
52650,71216
52650,74350
52650,81504
52650,85178
52650,88504
52650,113097
52650,113833
52650,123310
52650,128364
52650,136962
52650,140707
52650,141460
52650,146168
52650,149060
52650,164945
52650,183031
52650,191132
52650,213045
52650,213105
287432,228868
287432,359532
287432,359533
287432,359534
287432,359535
287432,359536
287432,359537
287432,359538
287432,359539
287432,359540
287432,359541
287432,359543
287432,359544
287432,359545
287432,359547
287432,359548
287432,361292
287432,361293
287432,361295
287432,361296
287432,361297
287432,361298
287432,361299
287432,361301
287432,361302
318607,242208
318607,242210
318607,242211
318607,242212
318607,242214
318607,242215
318607,242216
318607,318608
318607,319101
318607,319102
318607,319103
318607,326108
318607,326109
